fold,model,stage,n,positive_rate,roc_auc,average_precision,brier,log_loss,lift_top_10pct,recall_top_20pct
3,specialist_catboost_trajectory,T2_engaged,1007.0,0.34756703078450846,0.6264231354642313,0.42956660980466294,0.2158879904332978,0.6216442491403862,1.2249222065063647,0.3
3,specialist_catboost_trajectory,MACRO,1974.0,0.43781610560796574,0.5790315427080936,0.4897452896027951,0.23698989083687164,0.6660179111787105,1.05630127323152,0.24983492296404988
3,pooled_catboost_trajectory,T0_cold,484.0,0.4793388429752066,0.4606509989053092,0.45797196464012924,0.25027008564501396,0.6936954971857779,0.9792399718508094,0.1853448275862069
3,pooled_catboost_trajectory,T1_first_inquiry,483.0,0.4865424430641822,0.5896962937542896,0.5603206742957227,0.24531581784380876,0.6835589069378777,1.2164133738601823,0.2297872340425532
3,pooled_catboost_trajectory,T2_engaged,1007.0,0.34756703078450846,0.6610784953250707,0.46680494976559456,0.21147287196446746,0.6115671115060222,1.3388684582743988,0.3028571428571429
3,pooled_catboost_trajectory,MACRO,1974.0,0.43781610560796574,0.5704752626615565,0.4950325295671489,0.23568625848443006,0.6629405052098926,1.1781739346617968,0.23932973482863432
3,trajectory_validation_hybrid,T0_cold,484.0,0.4793388429752066,0.5334051724137931,0.5112595079980135,0.2501129433274285,0.6933787946418779,1.192118226600985,0.21551724137931033
3,trajectory_validation_hybrid,T1_first_inquiry,483.0,0.4865424430641822,0.5940116678105696,0.5516959002172489,0.2438018284764798,0.6806694528857135,0.964741641337386,0.23829787234042554
3,trajectory_validation_hybrid,T2_engaged,1007.0,0.34756703078450846,0.6610784953250707,0.46680494976559456,0.21147287196446746,0.6115671115060222,1.3388684582743988,0.3028571428571429
3,trajectory_validation_hybrid,MACRO,1974.0,0.43781610560796574,0.5961651118498111,0.5099201193269524,0.23512921458945857,0.6618717863445379,1.1652427754042567,0.25222408552562625
4,multihead_trajectory,T0_cold,484.0,0.4690082644628099,0.5180153927904146,0.4804624758951491,0.2493777157474994,0.691909921033248,1.087836015463454,0.21145374449339208
4,multihead_trajectory,T1_first_inquiry,484.0,0.47107438016528924,0.4697779605263158,0.44864367601956545,0.2533763288722758,0.6999578435024697,0.9530970282849982,0.18421052631578946
4,multihead_trajectory,T2_engaged,969.0,0.38802889576883387,0.5969287072584406,0.47072658091368114,0.23200945902734962,0.6564698956599774,1.3549846457556483,0.2526595744680851
4,multihead_trajectory,MACRO,1937.0,0.4427038467989777,0.5282406868583903,0.46661091094279855,0.24492116788237492,0.6827792200652317,1.1319725631680335,0.21610794842575554
4,specialist_random_forest_trajectory,T0_cold,484.0,0.4690082644628099,0.526885959649634,0.4867910509628588,0.24862031215773292,0.6903818547224856,0.8702688123707634,0.2026431718061674
4,specialist_random_forest_trajectory,T1_first_inquiry,484.0,0.47107438016528924,0.5957202576754386,0.5205778068447202,0.24289737795506774,0.6787420886285843,0.996419620479771,0.22807017543859648
4,specialist_random_forest_trajectory,T2_engaged,969.0,0.38802889576883387,0.5875013454845538,0.4596206216275534,0.233762075948227,0.6602730241136848,1.434689624917745,0.26063829787234044
4,specialist_random_forest_trajectory,MACRO,1937.0,0.4427038467989777,0.5700358542698755,0.4889964931450441,0.24175992202034258,0.6764656558215849,1.1004593525894266,0.23045054837236809
4,specialist_catboost_trajectory,T0_cold,484.0,0.4690082644628099,0.5084334664632578,0.4719378624699602,0.24914611775647785,0.6914386860954647,1.0008091342263779,0.1894273127753304
4,specialist_catboost_trajectory,T1_first_inquiry,484.0,0.47107438016528924,0.5518263432017544,0.4957283643548948,0.24006915905957912,0.672845562693236,0.9097744360902256,0.19298245614035087
4,specialist_catboost_trajectory,T2_engaged,969.0,0.38802889576883387,0.6128457895303361,0.4782792233914063,0.23025312438381326,0.6526237049136201,1.434689624917745,0.26861702127659576
4,specialist_catboost_trajectory,MACRO,1937.0,0.4427038467989777,0.5577018663984494,0.4819818167387538,0.23982280039995674,0.6723026512341069,1.115091065078116,0.21700893006409236
4,pooled_catboost_trajectory,T0_cold,484.0,0.4690082644628099,0.5349937434649206,0.5011391121656368,0.24909875828709116,0.6913438100272504,1.2618897779376068,0.21585903083700442
4,pooled_catboost_trajectory,T1_first_inquiry,484.0,0.47107438016528924,0.6073533442982456,0.5493046612042274,0.23950241733536745,0.6716155595205476,1.2996777658431795,0.23684210526315788
4,pooled_catboost_trajectory,T2_engaged,969.0,0.38802889576883387,0.6161870761723655,0.48075650963180094,0.229655521192156,0.651078087672345,1.4612579513051107,0.26861702127659576
4,pooled_catboost_trajectory,MACRO,1937.0,0.4427038467989777,0.5861780546451771,0.5104000943338883,0.2394188989382049,0.6713458190733811,1.340941831695299,0.24043938579225266
4,trajectory_validation_hybrid,T0_cold,484.0,0.4690082644628099,0.5084334664632578,0.4719378624699602,0.24914611775647785,0.6914386860954647,1.0008091342263779,0.1894273127753304
4,trajectory_validation_hybrid,T1_first_inquiry,484.0,0.47107438016528924,0.5518263432017544,0.4957283643548948,0.24006915905957912,0.672845562693236,0.9097744360902256,0.19298245614035087
4,trajectory_validation_hybrid,T2_engaged,969.0,0.38802889576883387,0.6161870761723655,0.48075650963180094,0.229655521192156,0.651078087672345,1.4612579513051107,0.26861702127659576
4,trajectory_validation_hybrid,MACRO,1937.0,0.4427038467989777,0.5588156286124591,0.4828075788188853,0.239623599336071,0.6717874454870153,1.1239471738739046,0.21700893006409236
